time,open,high,low,close,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1732041000,53.48,53.66,52.54,52.73,1.4748481458060814,0.08847211920204368,3.074652021041018,2.9861799018389745,0.4441202187292412,48.48500058803863,,3970580,40956206,71.52711516573996,53.136840378495144,-45,-65,40,60,80,,,,,,,,,53.136840378495144,,51.06515185419392,42.481481567938545,0,0,0,0,1,0,0,0,0,0,51.06515185419392,42.481481567938545,50,45,60,55,37.39720013583843,42.360870588235294,47.324541040632155,49.92318510168362,32.02680162324759,0,0,0,0,45.75628426308205,51.16807529411767,56.57986632515329,51.91903482175651,49.91755482358232,0,0,0,0,41.66208520880591,47.15663529411765,52.651185379429386,51.06515185419392,42.481481567938545,0,0,0,0,50.053935515272634,55.2282070588235,60.402478602374366,51.91903482175651,49.91755482358232,0,0,0,0,,,,,,0.5967172375020551,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.585821392989377,5.945340843111735,,
1732113000,53.87,54.16,53.17,53.575,1.4716447068199325,0.0572972678502186,3.057801486651748,3.000504218801529,0.35626444720267847,49.08250052923477,,5553015,46509221,73.43775726970682,53.41631661243966,-45,-65,40,60,80,,,,,,,,,53.41631661243966,,51.69835529318007,42.481481567938545,0,0,0,0,1,0,0,0,0,0,51.69835529318007,42.481481567938545,30,15,15,15,37.39720013583843,42.360870588235294,47.324541040632155,49.92318510168362,32.02680162324759,0,0,0,0,46.24026565924458,51.81136000000002,57.382454340755466,52.24386165753495,49.91755482358232,0,0,0,0,41.66208520880591,47.15663529411765,52.651185379429386,51.69835529318007,42.481481567938545,0,0,0,0,50.51691155634245,55.600985882352994,60.68506020836354,52.24386165753495,49.91755482358232,0,0,0,0,,,,,79.3217857910295,0.623816681010152,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.618724464988183,6.045942994106226,,
1732127400,53.56,53.96,53.06,53.72,1.43081294204708,0.016652394556736283,3.0213197119974495,3.0046673174407132,0.34929779822410917,49.1157504763113,,2795191,49304412,73.7631112934157,52.59497998827288,-45,-65,40,60,80,,,,,,,,,52.59497998827288,,51.69835529318007,42.481481567938545,0,0,0,0,1,0,0,0,0,0,51.69835529318007,42.481481567938545,45,15,45,35,37.39720013583843,42.360870588235294,47.324541040632155,51.112957594420514,32.02680162324759,0,0,0,0,46.71374557715074,52.42798588235296,58.142226187555174,52.647171669680866,51.10487233618359,0,0,0,0,42.24888102818613,48.031082352941205,53.813283677696276,51.69835529318007,42.481481567938545,0,0,0,0,50.93718836929148,55.827494117647056,60.71779986600263,52.647171669680866,51.10487233618359,0,0,0,0,,,,,,0.6260721961754429,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.618724464988183,5.983319544516413,,
1732199400,55.42,56.1,54.41,56.09,1.498612017615146,0.11415891421423208,3.1473659602085036,3.0332070459942715,0.40265415395201926,50.58617542868016,,9172293,58476705,78.4165794040033,53.1303747551954,-45,-65,40,60,80,,,,,,,,,53.1303747551954,,52.91138798238485,42.481481567938545,0,0,0,0,1,0,0,0,0,0,52.91138798238485,42.481481567938545,35,10,10,15,37.39720013583843,42.360870588235294,47.324541040632155,51.112957594420514,32.02680162324759,0,0,0,0,47.260452070062044,53.18141176470587,59.1023714593497,54.215622511102374,51.10487233618359,0,0,0,0,42.24888102818613,48.031082352941205,53.813283677696276,52.91138798238485,42.481481567938545,0,0,0,0,51.5089871035458,56.19899058823533,60.888994072924866,54.215622511102374,51.10487233618359,0,0,0,0,,,,,81.89519360784904,0.6863945731554415,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.655366265861286,6.08435192078409,,
1732213800,56.095,56.5,55.6,55.925,1.4558540163569214,0.13110662861858113,3.197090331767498,3.065983703148917,0.3745630458196662,51.57805788581214,,4509808,53966897,77.38748451629412,58.71128453315929,-45,-65,40,60,80,,,,,,,,,58.71128453315929,,54.14414598364308,42.481481567938545,0,0,0,0,1,0,0,0,0,0,54.14414598364308,42.481481567938545,70,40,40,40,38.13976269870015,43.755341176470566,49.37091965424098,52.40346062339047,32.02680162324759,0,0,0,0,47.781762390661804,53.87054352941177,59.959324668161734,54.69022090316649,52.395595740741896,0,0,0,0,42.90008264703805,49.04357647058822,55.187070294138394,54.14414598364308,42.481481567938545,0,0,0,0,52.05024377365735,56.57640470588237,61.102565638107386,54.69022090316649,52.395595740741896,0,0,0,0,,,,,,0.6127607681434815,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.655366265861286,6.016942612125933,,
1732285800,55.64,56.69,55.32,56.305,1.4497215866171411,0.13115502563367087,3.2299274851910056,3.0987724595573347,0.35605522132018297,51.57805788581214,,4754003,58720900,78.1002887190777,58.71128453315929,-45,-65,40,60,80,,,,,,,,,58.71128453315929,,54.14414598364308,42.481481567938545,0,0,0,0,1,0,0,0,0,0,54.14414598364308,42.481481567938545,35,10,10,15,38.13976269870015,43.755341176470566,49.37091965424098,52.40346062339047,32.02680162324759,0,0,0,0,48.32459431672051,54.59192235294114,60.85925038916177,55.19492540971457,52.395595740741896,0,0,0,0,42.90008264703805,49.04357647058822,55.187070294138394,54.14414598364308,42.481481567938545,0,0,0,0,52.56609975034563,56.805559999999986,61.04502024965434,55.19492540971457,52.395595740741896,0,0,0,0,,,,,82.52891119291684,0.6688416325069276,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.7348659647199334,6.3136388996957065,,
1732300200,56.31,56.86,56.31,56.49,1.385812901858774,0.10786534757405963,3.233604144024909,3.1257387964508494,0.3447174882303896,52.42632688750784,,4007584,62728484,78.45634090615319,61.89033697714674,-45,-65,40,60,80,,,,,,,,,61.89033697714674,,54.92418709814123,46.864947170228646,0,0,0,0,1,0,0,0,0,0,54.92418709814123,46.864947170228646,70,15,40,70,38.13976269870015,43.755341176470566,49.37091965424098,53.34678486457687,32.02680162324759,0,0,0,0,48.8561935088373,55.28374823529414,61.71130296175098,55.452537725723275,53.32876747354605,0,0,0,0,43.58189946362512,50.0801882352941,56.578477006963084,54.92418709814123,46.864947170228646,0,0,0,0,53.0381134648486,57.16707999999997,61.29604653515134,55.452537725723275,53.32876747354605,0,0,0,0,,,,,,0.6220992395729563,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.7348659647199334,6.227745066604255,,
1732545000,55.41,55.48,53.73,54.25,1.4839691231545762,-0.08383498210434581,3.020945068820417,3.104780050924763,0.2592106899656835,52.42632688750784,,5537277,57191207,64.73294461221609,61.89033697714674,-45,-65,40,60,80,,,,,,,,,61.89033697714674,,54.92418709814123,46.864947170228646,0,0,0,0,1,0,0,0,0,0,54.92418709814123,46.864947170228646,20,10,10,40,38.13976269870015,43.755341176470566,49.37091965424098,53.34678486457687,32.02680162324759,0,0,0,0,49.250243693403974,55.73288000000001,62.215516306596044,55.452537725723275,53.32876747354605,0,0,0,0,43.58189946362512,50.0801882352941,56.578477006963084,54.92418709814123,46.864947170228646,0,0,0,0,53.23670167036723,57.146247058823484,61.055792447279735,55.452537725723275,53.32876747354605,0,0,0,0,,,97.13411529164073,98.96591401112774,71.2802527584384,0.6895840936323825,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.674627714279679,6.016295982691573,,
1732559400,54.25,54.32,53.67,54.04,1.4243999000721064,-0.24130166307724332,2.803152972078209,3.0444546351554522,0.23679978235491062,52.42632688750784,,1897137,55294070,63.609602101880235,61.606346136042305,-45,-65,40,60,80,,,,,,,,,61.606346136042305,,54.92418709814123,46.864947170228646,0,0,0,0,1,0,0,0,0,0,54.92418709814123,46.864947170228646,15,40,55,45,38.80923710622509,44.83437647058821,50.85951583495133,53.34678486457687,32.02680162324759,0,0,0,0,49.615320488097645,56.13577647058824,62.656232453078836,55.452537725723275,53.32876747354605,0,0,0,0,44.15297307834988,50.82978823529409,57.5066033922383,54.92418709814123,46.864947170228646,0,0,0,0,53.34789944826869,56.96153176470586,60.57516408114303,55.452537725723275,53.32876747354605,0,0,0,0,,,,,,0.6129633352113224,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.674627714279679,5.943910999626076,,
1732631400,52.44,53.99,52.19,52.6,1.454799907209813,-0.44700244383483234,2.485701580361912,2.9327040241967444,0.14975914212739766,52.42632688750784,,5115374,50178696,56.3840508491296,61.606346136042305,-45,-65,40,60,80,,,,,,,,,61.606346136042305,,54.92418709814123,46.864947170228646,0,0,0,0,1,0,0,0,0,0,54.92418709814123,46.864947170228646,-5,10,35,40,38.80923710622509,44.83437647058821,50.85951583495133,53.34678486457687,32.02680162324759,0,0,0,0,49.87567051632806,56.38146117647058,62.8872518366131,55.0254207115338,53.32876747354605,0,0,0,0,44.15297307834988,50.82978823529409,57.5066033922383,54.92418709814123,46.864947170228646,0,0,0,0,53.313271601820745,56.55615764705882,56.55615764705882,55.0254207115338,53.32876747354605,0,0,0,0,,,,,62.64357242045338,0.6598311887097666,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.547100787024281,5.4571948313695975,,
