time,open,high,low,close,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1755783000,5.283561218147918,5.311817970745298,5.237566468564279,5.267859946616423,0,-26.26884844983312,-4.791101486443669,0,0,0,0,0,0,3.5,0.11989807219894823,-0.023185249607338004,-0.1870659999962676,-0.1638807503889296,-0.18276538054842378,,5.586691020632651,2930475,116952412,28.797963873287145,-26.26884844983312,-45,-65,40,60,80,,,,,,,,,,,5.41065289343074,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.41065289343074,6.318641967859779,-15,-15,-15,-2.039200850650827,-1,-0.23920085065082686,0,-0.3,1.5,-0.11999999999999988,-0.6082765486905855,0,0,0,0,-2.039200850650827,,,,,0,0,0,5.579098277617066,6.0109874643829055,6.0109874643829055,5.514939456690515,5.792462199218983,0,0,0,0,5.040263173504998,5.3712270908904465,5.3712270908904465,5.337396810134467,5.489771630957744,0,0,0,0,5.3650434559723355,5.719851056305756,5.719851056305756,5.41065289343074,6.318641967859779,0,0,0,0,0.9437787308689058,,,,30.033726261420966,0.3101640110253851
1755797400,5.267488419565046,5.3130885122410545,5.266928515318146,5.298366834170854,0,-24.70123540745984,-5.055850718027158,0,0,0,0,0,0,3.5,0.11463106682208822,-0.01565759482278456,-0.1834527439174103,-0.16779514909462573,-0.14164673485315832,,5.586691020632651,2046610,118999022,31.28812804548258,-24.70123540745984,-45,-65,40,60,80,,,,,,,,,,,5.41065289343074,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.41065289343074,6.318641967859779,-5,-35,-35,-1.7061850326425698,-1,-0.23920085065082686,0,-0.166984181991743,1.3,0.33301581800825697,0.09381496735743039,0,0,0,0,-1.7192008506508267,,,,,0,0,0,5.579098277617066,6.0109874643829055,6.0109874643829055,5.499603957528318,5.792462199218983,0,0,0,0,5.035210918852202,5.356814573459274,5.356814573459274,5.337396810134467,5.464122081819985,0,0,0,0,5.284355809873856,5.658327175360529,5.658327175360529,5.41065289343074,6.318641967859779,0,0,0,0,0.9437787308689058,,,,,0.3040533151557938
1755869400,5.261285266457681,5.3958521190261495,5.232753873987257,5.371557562076749,0,-24.70123540745984,-5.055850718027158,0,0,0,0,0,0,4,0.11809300812328849,-0.003917992032083845,-0.17269263913473054,-0.1687746471026467,-0.029502265251967297,,5.586691020632651,7006066,126005088,36.98242489164129,-24.70123540745984,-45,-65,40,60,80,,,,,,,,,,,5.41065289343074,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.41065289343074,6.318641967859779,-10,-10,-15,-1.8175078206370652,-1,-0.23920085065082686,0,-0.27830696998623833,1.3,-0.11132278799449535,0.22169303001376167,0,0,0,0,-1.8392008506508268,,,,,0,0,0,5.579098277617066,6.0109874643829055,6.0109874643829055,5.499603957528318,5.792462199218983,0,0,0,0,5.020579028690942,5.340143812327024,5.340143812327024,5.337396810134467,5.464122081819985,0,0,0,0,5.284355809873856,5.658327175360529,5.658327175360529,5.41065289343074,6.318641967859779,0,0,0,0,0.9437787308689058,,,,35.212714519522734,0.32528261190169583
1755883800,5.37020316027088,5.416792282182695,5.3533142080628116,5.403651727780294,0,-22.508013313874407,-5.055850718027158,0,0,0,0,0,0,3,0.11419194140875956,0.007232412098492819,-0.15973413197953068,-0.1669665440780235,-0.0305443295986997,,5.586691020632651,2601751,128606839,39.355725945975614,-22.508013313874407,-45,-65,40,60,80,,,,,,,,,,,5.41065289343074,6.0412833997463995,0,0,0,0,1,0,0,0,0,0,5.41065289343074,6.0412833997463995,-50,-15,-30,-1.8175078206370652,-1,-0.23920085065082686,0,-0.27830696998623833,1.3,0,0.22169303001376156,0,0,0,0,-1.7192008506508267,,,,,0,0,0,5.4801355119947175,5.930883206241221,5.930883206241221,5.499603957528318,5.792462199218983,0,0,0,0,5.009453346203031,5.326441001223389,5.326441001223389,5.337396810134467,5.464122081819985,0,0,0,0,5.2192535449585,5.606485656408024,5.606485656408024,5.41065289343074,6.0412833997463995,0,0,0,0,0.9602684925255017,,,,,0.28902921401425624
1756128600,5.436790668348046,5.511996236474831,5.404716379859783,5.4068696330991415,0,-22.508013313874407,-5.055850718027158,0,0,0,0,0,0,2,0.11377426764345795,0.015569695706203757,-0.1475044244452688,-0.16307412015147255,-0.053707628604873194,,5.586691020632651,4004546,132611385,39.601338360318316,-22.508013313874407,-45,-65,40,60,80,,,,,,,,,,,5.41065289343074,6.0412833997463995,0,0,0,0,1,0,0,0,0,0,5.41065289343074,6.0412833997463995,-10,-10,-15,-1.8175078206370652,-1,-0.23920085065082686,0,-0.27830696998623833,1.3,0,0.10169303001376168,0,0,0,0,-1.8392008506508268,,,,,0,0,0,5.4801355119947175,5.930883206241221,5.930883206241221,5.499603957528318,5.792462199218983,0,0,0,0,5.010502015186543,5.319527222879063,5.319527222879063,5.337396810134467,5.464122081819985,0,0,0,0,5.2192535449585,5.606485656408024,5.606485656408024,5.41065289343074,6.0412833997463995,0,0,0,0,0.9602684925255017,,1.5602816222940794,5.291349960620807,37.67750488964926,0.31952167249276375
1756143000,5.407025761124122,5.457856234096692,5.407025761124122,5.457856234096692,0,-22.508013313874407,-5.055850718027158,0,0,0,0,0,0,2,0.10928943431160741,0.024719715761850003,-0.13217447544916006,-0.15689419121101006,0.003890487224087458,,5.586691020632651,2407875,135019260,43.50555360055816,-22.508013313874407,-45,-65,40,60,80,,,,,,,,,,,5.41065289343074,6.0412833997463995,0,0,0,0,1,0,0,0,0,0,5.41065289343074,6.0412833997463995,-15,-15,-15,-1.6530587066010531,-1,-0.23920085065082686,0,-0.11385785595022642,1.3,0.16444911403601203,0.3861421440497736,1,0,0,0,-1.8392008506508268,,,,,0,0,0,5.4801355119947175,5.930883206241221,5.930883206241221,5.499603957528318,5.792462199218983,0,0,0,0,5.018358603742438,5.3178586351870365,5.3178586351870365,5.377714689474664,5.464122081819985,0,0,0,0,5.162983098500502,5.560572334326402,5.560572334326402,5.41065289343074,6.0412833997463995,0,0,0,0,0.9602684925255017,,,,,0.3030932917000272
1756215000,5.473802275276398,5.555342597029228,5.473802275276398,5.538143536989857,0,-22.508013313874407,-5.055850718027158,0,0,0,0,0,0,2,0.10844635778453092,0.03571304521742397,-0.11225288468923011,-0.14796592990665408,0.06431641386660071,,5.586691020632651,3993722,139012982,49.086581418024466,-22.508013313874407,-45,-65,40,60,80,,,,,,,,,,,5.41065289343074,6.0412833997463995,0,0,0,0,1,0,0,0,0,0,5.41065289343074,6.0412833997463995,-10,-10,-15,-1.5725828193361042,-1,-0.23920085065082686,0,-0.03338196868527739,1.3,0.08047588726494892,0.13360221330646554,0,0,0,0,-1.8392008506508268,,,,,0,0,0,5.4801355119947175,5.930883206241221,5.930883206241221,5.499603957528318,5.792462199218983,0,0,0,0,5.024507074133281,5.318018677679752,5.318018677679752,5.438788310677229,5.464122081819985,0,0,0,0,5.162983098500502,5.560572334326402,5.560572334326402,5.41065289343074,6.0412833997463995,0,0,0,0,0.9602684925255017,,,,42.63564192869302,0.3130533108645488
1756229400,5.539016183303958,5.571315497862909,5.516994917407878,5.568757921419518,0,-15.002545333103171,-5.055850718027158,0,0,0,0,0,0,3,0.1045802308324238,0.04403402993295491,-0.09292339249046044,-0.13695742242341535,0.0684025999429623,,5.586691020632651,1783376,140796358,51.071460383232754,-15.002545333103171,-45,-65,40,60,80,,,,,,,,,,,5.412414686575454,6.0412833997463995,0,0,0,0,1,0,0,0,0,0,5.412414686575454,6.0412833997463995,5,5,-20,-0.8635424054040087,-0.6,-0.11875075442986882,0,0.03520834902586016,1.3,0.7090404139320955,0.9539654152330563,0,0,0,0,-1.1987507544298688,,,,,1,0,0,5.4087493063042675,5.871858273984374,5.871858273984374,5.499603957528318,5.792462199218983,0,0,0,0,5.038122509082954,5.323363282530144,5.608604055977334,5.480153974934704,5.464122081819985,0,0,0,0,5.129128346115504,5.531204889669323,5.531204889669323,5.412414686575454,6.0412833997463995,0,0,0,0,0.9872990261370158,,,,,0.31009838300904824
1756301400,5.51359898798229,5.51359898798229,5.41680478603337,5.441623569973358,0,-15.002545333103171,-5.055850718027158,0,0,0,0,0,0,2,0.10796400972911842,0.040076322713614054,-0.08686201903139779,-0.12693834174501184,0.11818824174980169,,5.586691020632651,3278599,137517759,43.489102492677375,-15.002545333103171,-45,-65,40,60,80,,,,,,,,,,,5.412414686575454,6.0412833997463995,0,0,0,0,1,0,0,0,0,0,5.412414686575454,6.0412833997463995,-20,-20,-15,-0.7041325184033854,-0.6,0.04065913257075452,0,0.03520834902586016,1.3,0.1594098870006233,1.1133753022336799,0,0,0,0,-1.0393408674292455,,,,,0,0,0,5.4087493063042675,5.871858273984374,5.871858273984374,5.499603957528318,5.792462199218983,0,0,0,0,5.0308232195695775,5.314202946922496,5.314202946922496,5.480153974934704,5.464122081819985,0,0,0,0,5.129128346115504,5.531204889669323,5.531204889669323,5.412414686575454,6.0412833997463995,0,0,0,0,0.9872990261370158,,,,37.046070126622226,0.30977040664637967
1756315800,5.441625797151408,5.46265625,5.374116538401131,5.374116538401131,0,-12.178272622294799,-5.055850718027158,0,0,0,0,0,0,2,0.10657655986267207,0.03234397302751901,-0.08650837546061307,-0.11885234848813209,0.08365485815462767,,5.586691020632651,1737014,135780745,40.085895421267985,-12.178272622294799,-45,-65,40,60,80,,,,,,,,,,,5.412414686575454,6.0412833997463995,0,0,0,0,1,0,0,0,0,0,5.412414686575454,6.0412833997463995,-15,-15,-15,-0.7166619193256311,-0.6,0.06333808067436893,0,0,1.3,-0.012529400922245637,1.100845901311434,0,0,0,0,-1.016661919325631,,,,,0,0,0,5.4087493063042675,5.871858273984374,5.871858273984374,5.499603957528318,5.792462199218983,0,0,0,0,5.019598577040525,5.301727642704559,5.301727642704559,5.464945088662167,5.464122081819985,0,0,0,0,5.065816547073695,5.479787684060249,5.479787684060249,5.412414686575454,6.0412833997463995,0,0,0,0,0.9872990261370158,,,,,0.29987819066438476
