time,open,high,low,close,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4
1715707800,3.6388000000000003,3.697338078291815,3.624012638230648,3.696864310148233,10,0,10,25,3.4264290347701545,3.5739469367653736,3.7214648387605926,3.59130408878197,3.5128224351668753,0,0,0,0,,,,3.53203633482348,,0,0,0,0,3.2211563820894336,3.4010824247899105,3.5810084674903875,3.59130408878197,3.5128224351668753,0,0,0,0,3.0050100632142653,3.4343356931993965,3.8636613231845276,3.5007535759355917,2.902304542082115,0,0,0,0
1715779800,3.756476683937824,3.8182136131288673,3.7119824513298605,3.7954239569313595,10,0,10,25,3.4675648839581075,3.6281579067569583,3.788750929555809,3.693445714725132,3.5128224351668753,0,0,0,0,,,,3.53203633482348,,0,0,0,0,3.2515639325021346,3.433048687664913,3.614533442827691,3.693445714725132,3.5128224351668753,0,0,0,0,3.0050100632142653,3.4343356931993965,3.8636613231845276,3.588859800414406,2.902304542082115,0,0,0,0
1715794200,3.7929744279946163,4.010547132498353,3.7924528301886786,3.985145888594164,10,0,10,25,3.527253035979612,3.710164210773731,3.89307538556785,3.7965050451209725,3.5128224351668753,0,0,0,0,,,,3.53203633482348,,0,0,0,0,3.301771725867339,3.4865957307254702,3.6714197355836014,3.7965050451209725,3.5128224351668753,0,0,0,0,3.0054057553072258,3.4209700104834155,3.8365342656596053,3.6625464898879225,2.902304542082115,0,0,0,0
1715866200,3.9596971307120086,4.006858348720654,3.8911236256369,3.9147927390950965,10,0,10,25,3.586327856703564,3.789910313204559,3.9934927697055542,3.827402591659007,3.5128224351668753,0,0,0,0,,,,3.53203633482348,,0,0,0,0,3.341615539611498,3.5303451641716825,3.719074788731867,3.827402591659007,3.5128224351668753,0,0,0,0,3.0054057553072258,3.4209700104834155,3.8365342656596053,3.762229543708787,2.902304542082115,0,0,0,0
1715880600,3.9050392847466813,3.989855460385439,3.867769706752757,3.867769706752757,5,15,20,20,3.6178062576585495,3.824240138716891,4.030674019775232,3.827402591659007,3.670040150380351,0,0,0,0,,,,3.64875439931998,,0,0,0,0,3.3829604000592157,3.572050903627711,3.761141407196206,3.827402591659007,3.670040150380351,0,0,0,0,2.9985300995107855,3.407442026684919,3.816353953859052,3.762229543708787,2.902304542082115,0,0,0,0
1715952600,3.972391017173051,4.092565200467108,3.9136677232892043,4.026472127715257,15,0,15,30,3.6580650984935628,3.8772140570763898,4.096363015659216,3.9329885329580083,3.670040150380351,0,0,0,0,,,,3.64875439931998,,0,0,0,0,3.4221332119167887,3.62183583084949,3.8215384497821914,3.9329885329580083,3.670040150380351,0,0,0,0,2.9985300995107855,3.407442026684919,3.816353953859052,3.7783751133143224,2.902304542082115,0,0,0,0
1715967000,4.029992148652185,4.135142186277068,3.998359788359789,4.132436667537216,20,15,35,50,3.6988353494804214,3.9276942814767484,4.156553213473075,3.972620468504598,3.70300207441158,0,0,0,0,,,,3.6911983321356034,,0,0,0,0,3.4728419645726616,3.6844209391714617,3.895999913770262,3.972620468504598,3.70300207441158,0,0,0,0,3.0102057493799896,3.4173077648500727,3.8244097803201558,3.86296076496045,2.902304542082115,0,0,0,0
1716211800,4.180659513216435,4.295764462809918,4.0771736275282375,4.270143516145566,15,0,15,30,3.7473188833418822,3.994816714594883,4.242314545847884,4.137969319516779,3.70300207441158,0,0,0,0,,,,3.6911983321356034,,0,0,0,0,3.5196588527948407,3.7531516516955916,3.9866444505963425,4.137969319516779,3.70300207441158,0,0,0,0,3.0102057493799896,3.4173077648500727,3.8244097803201558,3.9358323318515884,2.902304542082115,0,0,0,0
1716226200,4.270699820558831,4.335298582995951,4.256235536127539,4.315067466266866,20,15,55,50,3.800521854094783,4.0730309018422615,4.34553994958974,4.230851566237129,3.862448191308041,0,0,0,0,,,,3.8521574103522,,0,0,0,0,3.5640837611863656,3.8211181941718735,4.078152627157381,4.230851566237129,3.862448191308041,0,0,0,0,3.036778424748086,3.4490608866527808,3.8613433485574755,4.119342686794336,2.902304542082115,0,0,0,0
1716298200,4.270974916594588,4.27833784116056,4.143979848866498,4.199924660974385,15,0,15,15,3.843857899600919,4.126017253150826,4.408176606700732,4.230851566237129,3.862448191308041,0,0,0,0,,,,3.8521574103522,,0,0,0,0,3.598163411478879,3.8711278736040033,4.144092335729128,4.230851566237129,3.862448191308041,0,0,0,0,3.036778424748086,3.4490608866527808,3.8613433485574755,4.119342686794336,2.902304542082115,0,0,0,0
