time,open,high,low,close,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1755783000,21.84,22.01,21.83,21.995,0,-16.37859771664887,-1.7642132784192603,0,0,0,0,0,0,2.5,0.1285809515965415,0.03672264216645248,-0.06269753352208696,-0.09942017568853943,0.16850254954844598,21.53815901408874,,9880,12668488,55.43907098944203,-16.37859771664887,-40,-60,10,30,50,,,,,,,,,,,21.76110429275417,21.84094444046459,0,0,0,0,0,0,0,0,0,0,21.76110429275417,21.84094444046459,10,10,10,-1.7617048649941562,-1,-0.23920085065082686,0,-0.022504014343329274,1.5,0.022097830626560233,-0.49213142184544156,0,0,0,0,-2.039200850650827,,,,,0,0,0,21.69252826662129,22.38623529411765,22.38623529411765,21.91484741516807,22.308415442611555,0,0,0,0,21.312226901448263,21.63102352941178,21.9498201573753,21.8573107718908,21.925841250500635,0,0,0,0,21.55126874253021,21.938964705882363,21.938964705882363,21.76110429275417,21.84094444046459,0,0,0,0,0.9865884764555866,,,,49.9951149745852,0.5604236611378987
1755797400,22,22.01,21.995,22,0,-1.2812223938870861,-1.7642132784192603,0,0,0,0,0,0,2.5,0.12046802648250288,0.04480936565866775,-0.043408468615204754,-0.0882178342738725,0.208050704192564,21.654343112679864,,4331,12672819,55.65792645271835,-1.2812223938870861,-40,-60,10,30,50,,,,,,,,,,,21.8745319735175,21.84094444046459,0,1,1,0,0,1,1,0,0,0,21.8745319735175,21.84094444046459,5,5,15,-1.5392008506508268,-1,-0.23920085065082686,0,0,1.3,0.22250401434332945,0.12540465253702726,1,0,0,0,-1.7192008506508267,,,,,0,0,0,21.69252826662129,22.38623529411765,22.38623529411765,21.91484741516807,22.308415442611555,0,0,0,0,21.324956796536238,21.639117647058818,21.953278497581397,21.930972043109925,21.925841250500635,0,0,0,0,21.520155964558104,21.90030588235293,21.90030588235293,21.8745319735175,21.84094444046459,0,0,0,0,0.9865884764555866,,,,,0.5169225854455094
1755869400,21.98,22.1,21.98,22.1,0,-1.2812223938870861,-1.7642132784192603,0,0,0,0,0,0,3,0.12043459601946703,0.05471501782346813,-0.019824061994537345,-0.07453907981800548,0.26686477228052174,21.690658801411878,,11219,12684038,59.89985879032761,-1.2812223938870861,-40,-60,10,30,50,,,,,,,,,,,21.8745319735175,21.84094444046459,0,0,0,0,0,0,0,0,0,0,21.8745319735175,21.84094444046459,10,10,10,-1.5042982542923231,-1,-0.23920085065082686,0,0.034902596358503596,1.3,0.03490259635850368,0.3078567635127547,0,0,0,0,-1.8392008506508268,,,,,0,0,0,21.69252826662129,22.38623529411765,22.38623529411765,21.91484741516807,22.308415442611555,0,0,0,0,21.351600014870503,21.658717647058833,21.965835279247163,21.989613649416206,21.925841250500635,0,0,0,0,21.520155964558104,21.90030588235293,21.90030588235293,21.8745319735175,21.84094444046459,0,0,0,0,0.9865884764555866,,,,52.7467173607048,0.5501777551681637
1755883800,22.1,22.11,22.08,22.085,0,6.339823141891303,-1.7642132784192603,0,0,0,0,0,0,3,0.11397498201807661,0.05777773065458354,-0.002316916499776056,-0.060094647154359596,0.25480079891341323,21.77159292127069,,10978,12673060,58.98828991663485,6.339823141891303,-40,-60,10,30,50,,,,,,,,,,,21.96602501798192,21.84094444046459,1,0,0,0,0,0,0,0,0,0,21.96602501798192,21.84094444046459,10,10,10,-1.486300455830656,-1,-0.23920085065082686,0,0.052900394820170685,1.3,0.017997798461667047,0.31100570611181544,0,0,0,0,-1.7192008506508267,,,,,0,0,0,21.75887711861699,22.44557647058825,23.13227582255951,21.91484741516807,22.308415442611555,0,0,0,0,21.377879088925212,21.677811764705893,21.977744440486575,22.022498388743625,21.925841250500635,0,0,0,0,21.50263644262659,21.88176470588234,22.26089296913809,21.96602501798192,21.84094444046459,0,0,0,0,0.9970575382374388,,,,,0.5196346847835583
1756128600,22.14,22.26,22.14,22.23,0,6.387589852165515,-1.7642132784192603,0,0,0,0,0,0,3,0.11833391187392835,0.06647000828904327,0.02299286320694449,-0.04347714508209878,0.26647569420807093,21.856433629143623,,8525,12681585,64.59702440091976,6.387589852165515,-40,-60,10,30,50,,,,,,,,,,,22.02166608812607,21.84094444046459,0,0,0,0,0,0,0,0,0,0,22.02166608812607,21.84094444046459,10,10,10,-1.407077992226679,-1,-0.23920085065082686,0,0.13212285842414778,1.3,0.07922246360397711,0.37672470339403774,0,0,0,0,-1.8392008506508268,,,,,0,0,0,21.75887711861699,22.44557647058825,23.13227582255951,21.91484741516807,22.308415442611555,0,0,0,0,21.41455053779142,21.708435294117656,22.002320050443892,22.167249985448155,21.925841250500635,0,0,0,0,21.50263644262659,21.88176470588234,22.26089296913809,22.02166608812607,21.84094444046459,0,0,0,0,0.9970575382374388,,43.996481502679025,40.806886565901586,55.93804823741993,0.5413432304128758
1756143000,22.23,22.23,22.185,22.19,0,6.560737156166913,-1.6601981578678193,0,0,0,0,0,0,3,0.11309577531150503,0.06627735812187883,0.039369552570249766,-0.026907805551629072,0.22853465943105,21.884790266229256,,8303,12673282,62.07499375504407,6.560737156166913,-40,-60,10,30,50,,,,,,,,,,,22.071904224688495,21.84094444046459,0,0,0,0,0,0,0,0,0,0,22.071904224688495,21.84094444046459,5,20,10,-1.407077992226679,-1,-0.23920085065082686,0,0.13212285842414778,1.3,0,0.3546268727674775,0,0,0,0,-1.8392008506508268,,,,,0,0,0,21.75887711861699,22.44557647058825,23.13227582255951,21.938051540383817,22.308415442611555,0,0,0,0,21.448038820892524,21.735835294117656,22.02363176734279,22.167249985448155,21.925841250500635,0,0,0,0,21.493826441557566,21.87150588235292,22.249185323148275,22.071904224688495,21.84094444046459,0,0,0,0,0.9970575382374388,,,,,0.5122392442195824
1756215000,22.08,22.11,21.985,21.995,0,6.560737156166913,-1.6601981578678193,0,0,0,0,0,0,4,0.1196603627892548,0.05048310898098593,0.03619608067460334,-0.01428702830638259,0.24849201662621323,21.884790266229256,,6685,12666597,51.51566199908088,6.560737156166913,-40,-60,10,30,50,,,,,,,,,,,22.071904224688495,21.84094444046459,0,0,0,0,0,0,0,0,0,0,22.071904224688495,21.84094444046459,10,10,10,-1.407077992226679,-1,-0.23920085065082686,0,0.13212285842414778,1.3,0,0.13212285842414803,0,0,0,0,-1.8392008506508268,,,,,0,0,0,21.75887711861699,22.44557647058825,23.13227582255951,21.938051540383817,22.308415442611555,0,0,0,0,21.462455452113,21.745623529411745,22.028791606710488,22.167249985448155,21.925841250500635,0,0,0,0,21.493826441557566,21.87150588235292,22.249185323148275,22.071904224688495,21.84094444046459,0,0,0,0,0.9970575382374388,,,,50.285742595755565,0.5321542249938163
1756229400,22,22.03,22,22.03,0,6.946186469172593,-1.6601981578678193,0,0,0,0,0,0,4,0.11361319401859375,0.04030104195629611,0.03608927413898755,-0.004211767817308561,0.2891420064470645,21.884790266229256,,7607,12674204,53.05910030966556,6.946186469172593,-40,-60,10,30,50,,,,,,,,,,,22.071904224688495,21.84094444046459,0,0,0,0,0,0,0,0,0,0,22.071904224688495,21.84094444046459,10,10,15,-0.7666278960057211,-0.6,-0.11875075442986882,0,0.13212285842414778,1.3,0.6404500962209578,0.7376703582866022,0,0,0,0,-1.1987507544298688,,,,,1,0,0,21.832230584952065,22.507247058823523,23.182263532694982,21.938051540383817,22.308415442611555,0,0,0,0,21.482701493196718,21.7601294117647,22.037557330332685,22.167249985448155,21.925841250500635,0,0,0,0,21.50156408647385,21.874729411764708,22.247894737055567,22.071904224688495,21.84094444046459,0,0,0,0,0.9947422722477102,,,,,0.48273819858760475
1756301400,22,22.05,21.99,22.05,0,6.946186469172593,-1.6601981578678193,0,0,0,0,0,0,4,0.10978368016012294,0.03312122355056209,0.037189761620894046,0.004068538070331961,0.407021234259114,21.884790266229256,,12326,12686530,53.96100424569464,6.946186469172593,-40,-60,10,30,50,,,,,,,,,,,22.071904224688495,21.84094444046459,0,0,0,0,0,0,0,0,0,0,22.071904224688495,21.84094444046459,10,10,10,-0.6072180090050978,-0.6,0.04065913257075452,0,0.13212285842414778,1.3,0.1594098870006233,0.8790824468255585,0,0,0,0,-1.0393408674292455,,,,,0,0,0,21.832230584952065,22.507247058823523,23.182263532694982,21.938051540383817,22.308415442611555,0,0,0,0,21.500773246613576,21.774164705882367,22.047556165151157,22.167249985448155,21.925841250500635,0,0,0,0,21.50156408647385,21.874729411764708,22.247894737055567,22.071904224688495,21.84094444046459,0,0,0,0,0.9947422722477102,,,,50.914148726645394,0.5027241727542943
1756315800,22.05,22.095,22.04,22.04,0,6.946186469172593,-1.6601981578678193,0,0,0,0,0,0,5,0.10587056014868557,0.026209514478148017,0.036830431168016986,0.010620916689868967,0.11247429667710014,21.884790266229256,,49548,12636982,53.40845174449956,6.946186469172593,-40,-60,10,30,50,,,,,,,,,,,22.071904224688495,21.84094444046459,0,0,0,0,0,0,0,0,0,0,22.071904224688495,21.84094444046459,15,15,10,-0.5845390609014833,-0.6,0.06333808067436893,0,0.13212285842414778,1.3,0.022678948103614482,0.8225389313251958,0,1,0,0,-1.016661919325631,,,,,0,0,0,21.832230584952065,22.507247058823523,23.182263532694982,21.938051540383817,22.308415442611555,0,0,0,0,21.519706966923167,21.788576470588247,22.057445974253326,22.167249985448155,21.925841250500635,0,0,0,0,21.509787747754423,21.87898823529409,22.24818872283376,22.071904224688495,21.84094444046459,0,0,0,0,0.9947422722477102,,,,,0.49249167968145807
