time,open,high,low,close,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1755005400,1.0791662857665234,1.0791662857665234,1.0725603908854284,1.0727654523874737,0,7.761553349324624,0,0,0,0,0,0,0,2,0.01442266177165655,0.000020176280719516756,0.0007655145957981002,0.0007453383150785835,-0.24531287402414248,1.0381208576593908,,2478818,3612587,50.54701003143294,7.761553349324624,-40,-60,10,30,50,,,,,,,,,,,1.0733493460906105,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.0733493460906105,1.0585826349593832,-10,-10,0,-0.5543493231258958,,,,,0,0,0,,,,1.0654895995515963,,0,0,0,0,1.0148893928362022,1.050045783798914,1.0852021747616256,1.0809280568845547,1.067977255741368,0,0,0,0,1.0470015599097822,1.111244968258784,1.1754883766077857,1.0733493460906105,1.0585826349593832,0,0,0,0,,,,,51.473317370309125,
1755019800,1.07322194832466,1.074872169466764,1.0680647367221336,1.0680647367221336,0,7.761553349324624,0,0,0,0,0,0,0,3,0.013878716841154678,-0.000307318908515317,0.00036118967943443714,0.0006685085879497542,-0.24557878395419805,1.0381208576593908,,1168764,2443823,48.497091101760674,7.761553349324624,-40,-60,10,30,50,,,,,,,,,,,1.0733493460906105,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.0733493460906105,1.0585826349593832,-10,-10,0,-0.5640989943262242,,,,,0,0,0,1.0124690857994787,1.11339818447006,1.2143272831406413,1.0654895995515963,,0,0,0,0,1.016046359226591,1.0506401881969878,1.0506401881969878,1.0794368646683365,1.067977255741368,0,0,0,0,1.0473690591261013,1.1108961283834682,1.174423197640835,1.0733493460906105,1.0585826349593832,0,0,0,0,,,,,,
1755091800,1.0667878237164925,1.067168579073881,1.0576975415041276,1.0596554850407978,0,0.2615533493246233,0,0,0,0,0,0,0,3,0.01362789386807263,-0.0010392298454337183,-0.0006305287188423936,0.0004087011265913246,-0.311734459737354,1.0381208576593908,,1493738,950085,44.98258970013332,0.2615533493246233,-40,-60,10,30,50,,,,,,,,,,,1.0733493460906105,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.0733493460906105,1.0585826349593832,-10,-10,0,-0.628940969084877,,,,,0,0,0,1.0124690857994787,1.11339818447006,1.2143272831406413,1.0654895995515963,,0,0,0,0,1.0184908675740179,1.0516850010481908,1.0516850010481908,1.0662382871449831,1.067977255741368,0,0,0,0,1.0473690591261013,1.1108961283834682,1.174423197640835,1.0733493460906105,1.0585826349593832,0,0,0,0,,,,,49.745617208445246,
1755106200,1.0606527651858568,1.0626586869785999,1.060498866213152,1.060498866213152,0,0.2615533493246233,0,0,0,0,0,0,0,3,0.012868987301624736,-0.0013934027295090684,-0.001333052285295011,0.00006035044421405739,-0.37050953986946744,1.0381208576593908,,1089500,2039585,45.40987051140045,0.2615533493246233,-40,-60,10,30,50,,,,,,,,,,,1.0733493460906105,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.0733493460906105,1.0585826349593832,-15,-15,0,-0.6427168652572054,,,,,0,0,0,1.0124690857994787,1.11339818447006,1.2143272831406413,1.0654895995515963,,0,0,0,0,1.0214038759096418,1.0530158873513575,1.0530158873513575,1.0662382871449831,1.067977255741368,0,0,0,0,1.0473417114999743,1.110346931515202,1.110346931515202,1.0733493460906105,1.0585826349593832,0,0,0,0,,,,,,
1755178200,1.0612727272727271,1.062335302135393,1.0566587720896339,1.0594338763993811,0,0.2615533493246233,0,0,0,0,0,0,0,4,0.012355240354777189,-0.0016108623235931447,-0.0019532274602773736,-0.0003423651366842288,-0.4069650142348057,1.0381208576593908,,1503509,536076,44.93529310337064,0.2615533493246233,-40,-60,10,30,50,,,,,,,,,,,1.0733493460906105,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.0733493460906105,1.0585826349593832,-10,-10,0,-0.7610563972049234,,,,,0,0,0,1.0124690857994787,1.11339818447006,1.2143272831406413,1.0654895995515963,,0,0,0,0,1.026579780817285,1.0552633530541842,1.0552633530541842,1.0662382871449831,1.067977255741368,0,0,0,0,1.0473417114999743,1.110346931515202,1.110346931515202,1.0733493460906105,1.0585826349593832,0,0,0,0,,,,,49.15168086663448,
1755192600,1.0591662115419624,1.0605591476186138,1.058293105018672,1.0588717015468607,0,0.2410846750766753,0,0,0,0,0,0,0,4,0.011634583372288954,-0.001695473127591686,-0.0024617065461738363,-0.0007662334185821503,-0.4642029786223512,1.0381208576593908,,977046,-440970,44.66990438112988,0.2410846750766753,-40,-60,10,30,50,,,,,,,,,,,1.0721937309909029,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.0721937309909029,1.0585826349593832,-15,-15,0,-0.24015334298043067,,,,,0,1,0,1.0159323440257957,1.115723666970222,1.2155149899146482,1.0654895995515963,,0,0,0,0,1.0308928221953344,1.057153092150745,1.057153092150745,1.0649703995812063,1.067977255741368,0,0,0,0,1.0472871807371995,1.1099528461330737,1.1099528461330737,1.0721937309909029,1.0585826349593832,0,0,0,0,,,,,,
1755264600,1.0639169625785305,1.0639169625785305,1.046108984873337,1.051023665131549,0,0.2410846750766753,0,0,0,0,0,0,0,4,0.012075540110353571,-0.0021534837831343988,-0.003458088147500149,-0.00130460436436575,-0.4088032105049454,1.0381208576593908,,1591041,-2032011,41.027068162840614,0.2410846750766753,-40,-60,10,30,50,,,,,,,,,,,1.0721937309909029,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.0721937309909029,1.0585826349593832,-10,-10,0,-0.4251927749967741,,,,,0,0,0,1.0159323440257957,1.115723666970222,1.2155149899146482,1.0654895995515963,,0,0,0,0,1.0325523731200048,1.0576418946287676,1.0576418946287676,1.0570958923257716,1.067977255741368,0,0,0,0,1.0472871807371995,1.1099528461330737,1.1099528461330737,1.0721937309909029,1.0585826349593832,0,0,0,0,,,,,46.180831367039104,
1755279000,1.0519835841313268,1.0533223954060706,1.0480269753030165,1.0480269753030165,0,-7.387862918153618,0,0,0,0,0,0,0,4,0.011591245824117899,-0.0025070147255926906,-0.0044383727713566135,-0.0019313580457639228,-0.4442323168622362,1.0381208576593908,,781200,-2813211,39.69589163295187,-7.387862918153618,-40,-60,10,30,50,,,,,,,,,,,1.0649136412301885,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.0649136412301885,1.0585826349593832,-15,-15,0,-0.9056182363478174,,,,,0,0,0,1.0159323440257957,1.115723666970222,1.2155149899146482,1.0654895995515963,,0,0,0,0,1.0342666423076838,1.0580822441151547,1.0580822441151547,1.056978742537069,1.067977255741368,0,0,0,0,1.046311428599627,1.1086089154802754,1.1086089154802754,1.0649136412301885,1.0585826349593832,0,0,0,0,,,,,,
1755523800,1.050714740963307,1.050714740963307,1.0371453374149038,1.037787513691128,0,-7.431547937058969,0,0,0,0,0,0,0,4,0.011732542804424,-0.003233029912914025,-0.005972645436906454,-0.0027396155239924292,-0.4819830343390906,,1.074779423725797,1591931,-4405142,35.46192450697774,-7.431547937058969,-40,-60,10,30,50,,,,,,,,,,,1.062447283767731,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.062447283767731,1.0585826349593832,-10,-10,0,-1.3385752811051725,,,,,1,0,0,1.0159323440257957,1.115723666970222,1.2155149899146482,1.0654895995515963,,0,0,0,0,1.0328548819691674,1.0567057894295142,1.0567057894295142,1.0489144090051181,1.067977255741368,0,0,0,0,1.046311428599627,1.1086089154802754,1.1086089154802754,1.062447283767731,1.0585826349593832,0,0,0,0,,,6.160481930113228,9.9139828593057,44.96724735269302,
1755538200,1.0378348774588106,1.0442760635384334,1.0378348774588106,1.0429979916012415,0,-15.052226665720113,0,0,0,0,0,0,0,4,0.01135797187891552,-0.003161104317329281,-0.00669099592065403,-0.0035298916033247494,-0.43918809287792615,,1.070766481535836,562441,-3842701,39.02588240229765,-15.052226665720113,-40,-60,10,30,50,,,,,,,,,,,1.055634035417349,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.055634035417349,1.0585826349593832,-15,-15,0,-1.310924301960241,,,,,0,0,0,1.0186630860598853,1.1179451332459418,1.2172271804319983,1.0654895995515963,,0,0,0,0,1.0317045373389817,1.055584090372304,1.055584090372304,1.0489144090051181,1.067977255741368,0,0,0,0,1.0440310293307749,1.1042406387485726,1.1042406387485726,1.055634035417349,1.0585826349593832,0,0,0,0,,,,,,
